ax,ay,az,mx,my,mz
-0.0342081,0.0190633,-1.00692,0.23352,0.11746,-0.15708
-0.0392852,0.0231039,-1.00941,0.23506,0.1197,-0.15498
-0.051091,0.0132392,-0.99874,0.23478,0.12278,-0.15974
-0.0463809,-0.00317349,-0.985794,0.23842,0.11942,-0.15806
-0.0500511,-0.0147504,-0.982301,0.24542,0.11844,-0.15316
-0.0429554,-0.0277938,-0.982262,0.24248,0.1197,-0.1484
-0.0420378,-0.0233224,-0.989539,0.2422,0.12404,-0.15372
-0.0490112,-0.0331243,-0.98781,0.24122,0.12138,-0.14672
-0.0556788,-0.0328815,-0.995985,0.24304,0.12166,-0.1533
-0.0624075,-0.0126108,-1.01002,0.24808,0.12096,-0.14826
-0.0619181,0.00815217,-1.01094,0.2499,0.12404,-0.14896
-0.0466868,0.0364534,-1.00664,0.25144,0.12558,-0.15008
-0.026623,0.0488319,-0.989263,0.2506,0.12754,-0.15638
-0.0200778,0.0136781,-0.973941,0.25186,0.12656,-0.15036
-0.0396522,-0.0263228,-0.95861,0.25662,0.13062,-0.1505
-0.0518862,-0.0167722,-0.978139,0.25942,0.1288,-0.15316
-0.0466868,-0.00452103,-0.993864,0.25578,0.12698,-0.15106
-0.0486442,0.0104227,-0.999787,0.26166,0.1295,-0.15218
-0.0645484,0.00147535,-0.996566,0.26558,0.12908,-0.15204
-0.0572692,-0.0358219,-0.996653,0.26236,0.13314,-0.1505
-0.0627745,-0.00954858,-1.0151,0.26516,0.13048,-0.1498
-0.0648543,-0.00562944,-1.02402,0.26362,0.13118,-0.1547
-0.0647931,-0.000974622,-1.02658,0.26446,0.1281,-0.1477
-0.0611229,-0.0071594,-1.02073,0.26824,0.12964,-0.15022
-0.0576974,-0.0265124,-1.00839,0.26824,0.13244,-0.1456
-0.0558623,-0.0274305,-0.997634,0.27118,0.1372,-0.14574
-0.0582479,-0.0270026,-0.99188,0.27286,0.13342,-0.15134
-0.0496229,-0.0212425,-0.99123,0.2765,0.13678,-0.1449
-0.0405086,-0.0127874,-0.990337,0.27972,0.13888,-0.14756
-0.0480325,-0.00758384,-0.989826,0.27888,0.13608,-0.14672
-0.0582479,-0.0194692,-0.989311,0.27986,0.13776,-0.1428
-0.0527426,-0.0164662,-0.984434,0.27986,0.13692,-0.14644
-0.0586761,-0.0333724,-0.989251,0.28644,0.13902,-0.1477
-0.0328012,-0.0260143,-0.95337,0.2863,0.14126,-0.14196
-0.00588632,0.00970171,-0.973064,0.28364,0.14238,-0.1449
-0.00594749,0.0334044,-0.984248,0.287,0.13944,-0.14504
-0.0295591,0.0323555,-0.99311,0.28854,0.14462,-0.14434
-0.0447293,-0.00403041,-0.993258,0.29176,0.1463,-0.14784
-0.0608782,-0.0394979,-0.995666,0.29358,0.15036,-0.14406
-0.0712771,-0.0448298,-1.01019,0.29176,0.14574,-0.14518
-0.0689527,-0.0335596,-1.0171,0.28896,0.14378,-0.14798
-0.0501123,-0.0304298,-1.00389,0.28966,0.14686,-0.14952
-0.0361655,-0.0162158,-0.986375,0.28924,0.15148,-0.1477
-0.0283357,-0.00427003,-0.98511,0.29344,0.15428,-0.14952
-0.0222187,0.0109826,-0.995213,0.2975,0.15232,-0.15246
-0.0222799,0.0152698,-1.00622,0.3003,0.15148,-0.15148
-0.0318836,-0.00120883,-1.00063,0.29456,0.15386,-0.1505
-0.0476655,-0.0241205,-0.986895,0.29596,0.15358,-0.15302
-0.0516415,-0.0356975,-0.985908,0.29414,0.15092,-0.14854
-0.0589208,-0.0416409,-0.98699,0.29722,0.15148,-0.14966
-0.0567798,-0.0364342,-1.00723,0.29918,0.15344,-0.14868
-0.0584926,-0.0263902,-1.01731,0.30044,0.15316,-0.14742
-0.0481548,-0.0231407,-1.01679,0.30072,0.15736,-0.14826
-0.0393464,-0.0111333,-1.01223,0.301,0.15414,-0.147
-0.0317613,0.003691,-0.996838,0.3031,0.154,-0.14266
-0.0342081,0.00552761,-0.988516,0.3031,0.15484,-0.14518
-0.0455857,-0.0123603,-0.98213,0.30758,0.15078,-0.14798
-0.0592878,-0.0349651,-0.975126,0.30492,0.15554,-0.14602
-0.0841229,-0.0570835,-0.985701,0.3052,0.15778,-0.13776
-0.101617,-0.0733198,-1.00498,0.30086,0.15554,-0.13846
-0.0928702,-0.0885675,-1.00995,0.30674,0.15582,-0.13972
-0.078067,-0.0641862,-1.01274,0.30842,0.15708,-0.13692
-0.058982,-0.0403547,-1.00411,0.3066,0.15862,-0.13874
-0.0507852,0.00895203,-0.993423,0.30576,0.15484,-0.13986
-0.0597772,0.0322843,-0.994739,0.30828,0.1582,-0.14504
-0.0254607,0.0320506,-0.988047,0.31038,0.1533,-0.14574
-0.0465644,-0.0110745,-0.99729,0.31262,0.15736,-0.14238
-0.0666894,-0.0517493,-0.991617,0.30786,0.15666,-0.1435
-0.085958,-0.0743558,-0.987655,0.31542,0.15918,-0.13902
-0.0958063,-0.0865473,-0.993011,0.3129,0.15946,-0.14056
-0.0906681,-0.0747861,-1.01118,0.3143,0.1589,-0.14098
-0.106511,-0.0572746,-1.0277,0.31444,0.15932,-0.14224
-0.0770883,-0.0685344,-1.02216,0.31794,0.1561,-0.13174
-0.0703596,-0.0511992,-1.01845,0.31892,0.1652,-0.13776
-0.0380618,-0.049045,-0.994201,0.31444,0.16422,-0.1323
-0.0349421,-0.0458591,-0.97813,0.3171,0.16422,-0.14112
-0.0499899,-0.0481302,-0.978333,0.31976,0.1645,-0.13888
-0.053599,-0.0614833,-0.980955,0.32284,0.16072,-0.13986
-0.0646708,-0.0578733,-0.989361,0.3227,0.16464,-0.14042
-0.0712771,-0.0557931,-1.0034,0.3234,0.1638,-0.14168
-0.0635697,-0.0564643,-1.0085,0.32158,0.16366,-0.14294
-0.0735404,-0.0842126,-1.01704,0.32354,0.16534,-0.13916
-0.080575,-0.105651,-1.01641,0.32284,0.1652,-0.14042
-0.0803303,-0.0861747,-1.01751,0.32228,0.17262,-0.14644
-0.0725617,-0.0656543,-1.01355,0.32284,0.16786,-0.13776
-0.0438118,-0.0420034,-0.989844,0.32312,0.17094,-0.14056
-0.0386123,-0.0116231,-0.977441,0.32704,0.17164,-0.1351
-0.0346974,0.00411876,-0.978427,0.32718,0.168,-0.14168
-0.039591,-0.0138283,-0.980618,0.32956,0.16884,-0.13944
-0.0425884,-0.0455554,-0.983672,0.33138,0.1736,-0.13678
-0.0574527,-0.0710391,-1.00173,0.32928,0.17668,-0.14266
-0.0791681,-0.0768647,-1.02228,0.32872,0.17654,-0.13762
-0.0898728,-0.0861166,-1.02763,0.33348,0.17248,-0.14112
-0.0817372,-0.085134,-1.02197,0.33264,0.17612,-0.14056
-0.069075,-0.0627746,-1.00849,0.33446,0.17346,-0.1386
-0.0523144,-0.0146899,-0.9815,0.33754,0.1799,-0.13496
-0.0315166,0.0216978,-0.96431,0.33698,0.18158,-0.13944
-0.0258278,0.00161053,-0.969342,0.34006,0.17934,-0.1407
-0.009006,-0.0306613,-0.977831,0.34482,0.18242,-0.13888
-0.0235033,-0.0198253,-1.00952,0.3388,0.17962,-0.13734
-0.0347586,-0.0628858,-0.999654,0.34356,0.18326,-0.14196
-0.042099,-0.0612345,-0.99835,0.3444,0.17934,-0.14014
-0.0559846,-0.0510108,-0.99721,0.33838,0.18494,-0.1421
-0.045341,-0.0403503,-0.98935,0.3423,0.18032,-0.14574
-0.0306602,-0.00665944,-0.987061,0.34496,0.18284,-0.14462
-0.0189155,0.0366463,-0.98305,0.34636,0.18214,-0.14252
0.00604184,0.0273448,-0.986299,0.34272,0.18788,-0.14056
0.00420674,0.00296781,-0.991924,0.34804,0.18648,-0.14322
-0.0217905,-0.0114951,-0.996807,0.3444,0.18886,-0.14588
-0.0497453,-0.033737,-0.996857,0.34482,0.18718,-0.14588
-0.0711548,-0.0434823,-1.00689,0.3437,0.18732,-0.14602
-0.0710936,-0.0680425,-0.999189,0.3444,0.1911,-0.14126
-0.0747638,-0.0570192,-1.00089,0.34986,0.19054,-0.1442
-0.0711548,-0.0489946,-1.0075,0.34762,0.19236,-0.14168
-0.0695032,-0.0429918,-1.02591,0.34818,0.1925,-0.14518
-0.0559234,-0.0157936,-1.01744,0.3451,0.19376,-0.14588
-0.0324953,0.00516069,-1.00491,0.35182,0.19278,-0.14602
-0.0279687,0.00944949,-0.991712,0.34986,0.18998,-0.14532
-0.0496229,-0.0232024,-0.997345,0.35126,0.1967,-0.14826
-0.0887718,-0.0561051,-1.0209,0.3528,0.19264,-0.15106
-0.109998,-0.0695864,-1.04261,0.35266,0.1918,-0.14448
-0.109386,-0.091329,-1.0318,0.35742,0.18928,-0.1442
-0.0861415,-0.0854417,-1.00881,0.3542,0.19586,-0.1435
-0.0581867,-0.0747755,-0.999531,0.35644,0.19446,-0.14266
-0.0452187,-0.0660741,-0.996019,0.35812,0.19628,-0.15078
-0.0512745,-0.074222,-0.98506,0.35826,0.1967,-0.14714
-0.0532931,-0.0519899,-1.00828,0.35546,0.19516,-0.1505
-0.0409979,-0.0285281,-1.01363,0.3577,0.1974,-0.14644
-0.0255831,-0.0206834,-1.00358,0.35784,0.19572,-0.1449
-0.0183038,-0.0255196,-0.991989,0.35686,0.19698,-0.14294
-0.0337799,-0.0363654,-0.991399,0.35994,0.19992,-0.14364
-0.0395299,-0.0495967,-1.00245,0.36218,0.2009,-0.14504
-0.0405086,-0.0644189,-1.00416,0.35966,0.19936,-0.14252
-0.038123,-0.0709716,-1.00906,0.36512,0.2009,-0.13762
-0.0519474,-0.0794895,-1.03085,0.3619,0.20566,-0.14
-0.0660165,-0.0900286,-1.01461,0.36344,0.20622,-0.13944
-0.056107,-0.0685888,-1.01366,0.3696,0.20132,-0.14378
-0.0304767,-0.0327507,-1.00345,0.36736,0.2044,-0.13888
-0.0173251,-0.00261275,-1.00422,0.36372,0.20538,-0.14364
-0.00906717,-0.00953099,-1.00241,0.36316,0.20762,-0.14308
-1.39958e-05,-0.038498,-0.999623,0.36512,0.20958,-0.14238
-0.00264431,-0.0620178,-0.997541,0.3682,0.21056,-0.1407
-0.0280911,-0.0626386,-1.01569,0.36484,0.20594,-0.14546
-0.0668117,-0.0891102,-1.02293,0.36792,0.20902,-0.1379
-0.0761707,-0.109815,-1.0218,0.36834,0.21182,-0.14504
-0.0747027,-0.10516,-1.02003,0.36876,0.20944,-0.1421
-0.0501735,-0.0887985,-1.00487,0.36932,0.21042,-0.1407
-0.0379394,-0.0548022,-1.00405,0.3703,0.21196,-0.14728
-0.0365325,-0.032079,-0.997749,0.37212,0.21322,-0.1505
-0.0339022,-0.0115603,-1.00277,0.37072,0.21504,-0.14224
-0.0340246,-0.0165214,-0.997997,0.37156,0.21448,-0.147
-0.0167134,-0.0284589,-1.00324,0.37212,0.21378,-0.14532
-0.0136549,-0.0334802,-0.970238,0.37492,0.21308,-0.14994
-0.0223411,0.00896135,-0.951253,0.37506,0.21686,-0.14266
-0.00454058,2.50755e-05,-0.964632,0.37184,0.2212,-0.14476
-0.039591,-0.0290176,-0.992054,0.37422,0.217,-0.14616
-0.0239315,-0.0562063,-0.99149,0.37884,0.22008,-0.14952
-0.0318224,-0.0334861,-0.995867,0.37772,0.21966,-0.14182
-0.00870015,-0.0307837,-0.995563,0.38178,0.2205,-0.14252
-0.0134102,-0.0173721,-0.981057,0.3808,0.21952,-0.1456
-0.0531096,-0.0326357,-0.984742,0.37828,0.2261,-0.1477
-0.0479713,-0.0166484,-0.974971,0.38248,0.22386,-0.14616
-0.0199554,-0.0190279,-0.957929,0.38206,0.22428,-0.14392
-0.000809207,0.00229245,-0.944038,0.3843,0.22862,-0.14336
0.0321003,0.00211949,-0.941743,0.38864,0.2324,-0.14084
0.0343024,-0.00014594,-0.966878,0.39102,0.23072,-0.1407
0.0232918,-0.0191975,-0.986661,0.39214,0.23618,-0.14182
0.042438,-0.0530609,-0.976509,0.38794,0.2352,-0.13552
0.0374221,-0.0858911,-0.981881,0.39396,0.23884,-0.1372
0.0206003,-0.0865704,-0.9896,0.38878,0.2352,-0.13202
0.00732641,-0.0664856,-0.997997,0.38752,0.238,-0.13202
0.00316685,-0.044193,-1.00948,0.39298,0.23772,-0.13818
0.000475365,-0.0438264,-1.00678,0.39326,0.24066,-0.13272
0.00830513,-0.049336,-1.00203,0.39592,0.24094,-0.1379
0.000230685,-0.0435814,-0.996201,0.38836,0.24346,-0.13552
-0.00570281,-0.0450533,-0.993678,0.39298,0.24374,-0.1393
-0.0137773,-0.0440148,-0.996774,0.39844,0.24542,-0.13538
-0.0224634,-0.0445076,-0.998462,0.40138,0.2443,-0.13762
-0.0217294,-0.0668014,-1.01112,0.39732,0.24836,-0.13818
-0.0198331,-0.107898,-1.00637,0.39858,0.2457,-0.13636
-0.0282134,-0.120089,-1.01484,0.40194,0.24332,-0.1358
-0.0428942,-0.101903,-1.00942,0.4004,0.24864,-0.13426
-0.0542107,-0.062096,-0.995566,0.40236,0.2492,-0.13594
-0.0407533,-0.0334278,-0.981352,0.40418,0.25424,-0.13762
-0.0397134,0.00717949,-0.97988,0.40376,0.2541,-0.1414
-0.0323118,0.00883559,-0.978922,0.40432,0.25536,-0.14
-0.0480937,-0.0197108,-0.994108,0.4081,0.2555,-0.13888
-0.0515804,-0.058604,-1.00823,0.4109,0.25578,-0.1316
-0.0443623,-0.0778333,-1.00678,0.40544,0.2583,-0.13748
-0.0511522,-0.0627074,-1.00695,0.40614,0.25956,-0.13412
-0.033474,-0.0348954,-1.00167,0.41048,0.25816,-0.13286
-0.0195884,-0.0345233,-0.995411,0.40572,0.2569,-0.13468
-0.0200166,-0.022519,-1.00757,0.40656,0.25844,-0.13174
0.0071429,-0.047744,-1.00502,0.40866,0.26026,-0.13412
0.0316109,-0.0442449,-1.00118,0.41202,0.26124,-0.13104
0.0386455,-0.0332793,-1.00327,0.4081,0.26432,-0.13286
0.05143,-0.0267217,-0.999701,0.41188,0.2639,-0.1302
0.163494,0.0432595,-1.00128,0.4109,0.26418,-0.12544
0.133398,0.0238342,-1.01936,0.41104,0.26474,-0.12922
0.140494,0.0043599,-1.02024,0.41174,0.26068,-0.13062
0.0984087,-0.0497353,-1.04061,0.40978,0.26222,-0.12418
0.0577917,-0.0719201,-1.05163,0.41132,0.26838,-0.12852
0.0240258,-0.112354,-1.04984,0.4102,0.27062,-0.13622
-0.0369607,-0.181278,-1.03745,0.4144,0.26698,-0.12544
-0.0950723,-0.181848,-1.02054,0.40922,0.2688,-0.12754
-0.0978861,-0.131013,-0.999677,0.4123,0.27062,-0.13006
-0.0569633,-0.0298808,-0.983814,0.4144,0.27216,-0.1309
-0.0511522,-0.0441495,-0.962739,0.41468,0.27538,-0.13552
-0.0167746,-0.0216605,-0.974323,0.41104,0.27216,-0.13062
-0.00160442,-0.0452357,-0.981767,0.4137,0.27048,-0.12922
0.0212732,-0.0378173,-0.979505,0.41832,0.2716,-0.13244
0.0566295,-0.0115919,-0.972872,0.41356,0.27244,-0.13062
0.0867252,0.0251664,-0.978328,0.41944,0.27272,-0.13384
0.0907624,-0.00367979,-0.976143,0.41762,0.2695,-0.13412
0.0309381,-0.0408153,-0.985524,0.41832,0.26992,-0.1323
0.0152785,-0.0395954,-0.998014,0.41832,0.26978,-0.1323
0.0053078,-0.062444,-1.0156,0.4158,0.27286,-0.13272
0.0306934,-0.0614557,-1.03456,0.42308,0.27678,-0.12726
0.0467199,-0.0500584,-1.03326,0.4193,0.27608,-0.13272
0.0168689,-0.0688099,-1.0223,0.4214,0.27426,-0.1288
-0.00741558,-0.0595695,-1.01098,0.42238,0.27944,-0.1337
-0.0213012,-0.0312778,-1.0132,0.42056,0.2772,-0.13188
-0.0225858,-0.036913,-0.999561,0.42,0.27888,-0.12782
-0.0317001,-0.0291375,-0.987429,0.42322,0.28042,-0.12698
-0.0140219,0.00283935,-0.984476,0.42154,0.28182,-0.13384
0.0554061,0.0280347,-0.983011,0.42336,0.2856,-0.13342
0.0829326,0.0170192,-0.986695,0.42126,0.28168,-0.1358
0.0548556,-0.0322328,-1.00271,0.4207,0.28392,-0.13482
0.0105684,-0.0710781,-1.02197,0.4221,0.2842,-0.12628
-0.0286416,-0.0901389,-1.03208,0.42658,0.28532,-0.13174
-0.0319448,-0.0617212,-1.02522,0.42252,0.28798,-0.13048
-0.0136549,-0.0035915,-1.00789,0.42588,0.29008,-0.13132
0.0121588,0.0496409,-0.985945,0.42336,0.2884,-0.13034
0.0377279,0.066186,-0.964614,0.42658,0.29302,-0.13118
0.0508795,0.0648429,-0.956702,0.42854,0.29666,-0.12936
0.0684965,0.0418197,-0.966964,0.42322,0.2933,-0.12908
0.0645204,0.0131546,-0.992576,0.42854,0.29792,-0.12516
0.0297758,0.00175124,-1.01724,0.42798,0.29582,-0.13132
0.00487961,-0.0432124,-1.01456,0.42462,0.29834,-0.12908
0.0179088,-0.0506803,-0.999491,0.4277,0.29736,-0.1281
0.0596268,-0.0232279,-0.993547,0.43176,0.2975,-0.1281
0.0919246,0.00244533,-0.982687,0.43064,0.29974,-0.13062
0.105933,0.0204566,-0.967376,0.43036,0.29596,-0.12488
0.107645,0.0385864,-0.970802,0.42966,0.30324,-0.1239
0.065071,0.031529,-0.986583,0.4312,0.30436,-0.12278
0.033079,-0.00498488,-1.00808,0.43372,0.3017,-0.1253
0.0327732,-0.0370786,-1.012,0.43246,0.3052,-0.12278
0.0436614,-0.0319915,-1.00824,0.43036,0.30702,-0.12446
0.053938,-0.00718295,-1.00924,0.43204,0.30814,-0.13426
0.0593821,0.0144391,-1.00882,0.4326,0.30576,-0.13006
0.0548556,0.0171325,-1.00349,0.434,0.30408,-0.12684
0.0675789,0.0232002,-1.00567,0.43456,0.30156,-0.1288
0.0487386,0.0302987,-1.0006,0.43288,0.30478,-0.13342
0.0437838,0.043404,-1.00523,0.43274,0.30744,-0.13468
0.0421322,0.0351351,-1.01354,0.42854,0.3108,-0.13412
0.0273902,0.00720147,-1.0195,0.42826,0.30646,-0.13832
0.0236588,-0.00707037,-1.0234,0.42812,0.31248,-0.133
0.0112413,-0.0194464,-1.02013,0.43246,0.31052,-0.13006
0.00854982,-0.0119751,-1.01725,0.43162,0.31206,-0.13244
0.0150338,0.021713,-1.01164,0.43064,0.3157,-0.13566
0.0232306,0.0421111,-1.00041,0.43092,0.315,-0.13566
0.0378503,0.0577952,-0.998181,0.43036,0.32046,-0.13244
0.0538157,0.0491645,-0.995903,0.4319,0.31864,-0.1295
0.0502678,0.0269918,-0.996876,0.43736,0.3185,-0.13202
0.0366269,0.0141254,-1.00277,0.43386,0.31878,-0.1337
0.0306934,-0.00229078,-0.9986,0.4333,0.32144,-0.13566
0.000597705,0.0196259,-1.00328,0.43442,0.32382,-0.13594
0.0136881,0.0364119,-0.988826,0.43008,0.322,-0.13692
0.0142998,0.0519077,-0.982649,0.43694,0.3213,-0.13944
0.0482492,0.0524701,-0.983476,0.4326,0.3227,-0.1386
0.0571189,0.0209919,-0.987602,0.43554,0.32312,-0.13958
0.0356482,-0.00976133,-1.00455,0.4319,0.32354,-0.13608
0.00812162,0.0111762,-1.01841,0.43232,0.32522,-0.13692
-0.0156735,0.0441807,-1.01681,0.4298,0.32536,-0.13538
-0.02699,0.0596726,-1.00693,0.42952,0.32732,-0.13678
-0.0495618,0.0713022,-0.986751,0.43148,0.32872,-0.14056
-0.00288899,0.0530045,-0.996603,0.43092,0.3276,-0.13818
0.0280019,0.0530759,-1.0006,0.43246,0.32802,-0.13608
0.0422545,0.00334776,-0.985669,0.43414,0.32844,-0.13356
0.0414593,-0.000878563,-0.969649,0.43274,0.33152,-0.13412
0.0371774,0.0161468,-0.975871,0.43302,0.329,-0.13524
-0.00399005,0.039591,-0.985964,0.43764,0.33362,-0.13454
-0.0150618,0.0153947,-0.97316,0.4361,0.33544,-0.1365
-0.0476655,0.011158,-0.995449,0.43442,0.33698,-0.13692
-0.017631,0.0147201,-0.996203,0.43568,0.33684,-0.13678
-0.0305379,0.0297215,-0.992924,0.43764,0.33866,-0.13776
-0.0100459,0.0406915,-0.976104,0.4298,0.34104,-0.13846
0.00561365,0.0497612,-0.966302,0.4368,0.34384,-0.14168
0.0257386,0.0454193,-0.967825,0.43218,0.34286,-0.14028
0.0157067,0.0299816,-0.980028,0.43778,0.34776,-0.13986
-0.00619217,0.0177863,-0.995805,0.43428,0.3451,-0.13846
-0.0336575,0.0145924,-0.998543,0.43736,0.34356,-0.13832
-0.0332905,0.0395202,-1.00331,0.43344,0.3465,-0.13944
-0.0257054,0.0626741,-1.00565,0.4354,0.3472,-0.13986
-0.0249102,0.0476688,-1.00565,0.43806,0.34328,-0.13888
0.0130764,0.0258772,-0.984974,0.43806,0.34902,-0.13692
0.0480657,0.00194098,-0.969667,0.43764,0.35238,-0.13888
0.0345471,-0.0141102,-0.981005,0.43498,0.3479,-0.14028
0.02947,-0.00731346,-0.998109,0.43946,0.34972,-0.13804
0.021579,0.00523965,-1.01251,0.44142,0.35364,-0.13538
0.0292253,0.00971321,-1.01694,0.4389,0.34916,-0.13804
0.0490444,0.00445244,-1.00641,0.43414,0.35056,-0.13356
0.0503901,-0.0144113,-0.998228,0.43806,0.35238,-0.13552
0.0164408,-0.0240382,-1.00786,0.43806,0.3556,-0.13678
0.00200462,-0.0105686,-1.01356,0.4424,0.35504,-0.13496
0.00506312,0.0150951,-1.01418,0.43834,0.35378,-0.13636
0.0165631,0.0317581,-1.00999,0.44324,0.35462,-0.13146
0.0147892,0.014792,-1.00711,0.4382,0.35504,-0.1295
0.0109354,-0.0159554,-1.01035,0.43974,0.35924,-0.13356
0.0153397,-0.0250186,-1.01214,0.43778,0.35994,-0.13664
0.0108743,-0.0310835,-1.0117,0.43988,0.36022,-0.1344
0.0100791,-0.0151595,-1.00607,0.44016,0.3626,-0.1379
0.0169301,0.0139965,-1.00039,0.44366,0.3633,-0.13552
0.0283689,0.031762,-0.996081,0.44114,0.3633,-0.13146
0.0433556,0.0123515,-0.982736,0.44394,0.36918,-0.13076
0.0419487,-0.00345079,-0.975948,0.44352,0.36834,-0.13636
0.0385232,-0.00418688,-0.982603,0.44492,0.36708,-0.13692
0.017236,0.000338447,-1.00046,0.44534,0.37058,-0.1358
-0.01549,0.00694243,-1.01669,0.44142,0.36918,-0.13244
-0.0348198,0.0193693,-1.02361,0.44268,0.3724,-0.13706
-0.0127374,0.0263587,-1.01382,0.44296,0.3696,-0.13804
-0.0156124,0.0312576,-1.00428,0.44394,0.3703,-0.12894
0.00854982,0.0294281,-0.991564,0.44296,0.37464,-0.1386
0.0196828,0.00971009,-0.987318,0.4424,0.371,-0.13244
0.0283078,-0.0116012,-0.981843,0.44436,0.3738,-0.12866
0.0339966,-0.0194389,-0.984733,0.44338,0.3766,-0.12978
0.049962,-0.0128802,-0.981413,0.44226,0.3766,-0.13258
0.0530816,-0.012083,-0.981666,0.44744,0.37576,-0.1351
0.0434779,-0.0129436,-0.990077,0.44422,0.38024,-0.13496
0.0452519,-0.00436842,-0.990753,0.44548,0.37814,-0.12796
0.0601162,-0.00123993,-0.989326,0.4424,0.37436,-0.12978
0.0362599,-0.0207244,-0.992138,0.44282,0.37996,-0.13216
0.0129541,-0.0651976,-1.0207,0.44674,0.37842,-0.13146
-0.0139608,-0.0567543,-1.04349,0.44604,0.37828,-0.13356
-0.0506017,-0.0468442,-1.11131,0.44604,0.3738,-0.12614
-0.0427719,0.0435594,-1.06528,0.4466,0.38192,-0.12824
-0.0140831,0.0976502,-1.00213,0.44534,0.3822,-0.13188
0.0322226,0.0974203,-0.98159,0.44744,0.37702,-0.12754
0.0518582,0.017744,-0.971937,0.44534,0.38024,-0.1267
0.0879486,-0.0621106,-0.968564,0.44786,0.3787,-0.1225
0.117494,-0.106015,-0.959788,0.44926,0.3808,-0.12306
0.130829,-0.110727,-0.952977,0.44786,0.38206,-0.11774
0.113762,-0.0883773,-0.969618,0.4494,0.38108,-0.1204
0.0570577,-0.0756564,-1.0111,0.44954,0.3829,-0.11606
0.0497173,-0.0526911,-1.0439,0.4501,0.38248,-0.11452
0.0725949,-0.00515567,-1.03827,0.44828,0.38122,-0.1176
0.0878874,0.0210632,-1.01416,0.4494,0.38458,-0.12278
0.0869087,0.0424382,-0.985601,0.44772,0.39158,-0.11592
0.0741241,0.0206912,-0.973709,0.44954,0.38752,-0.11732
0.0788342,-0.0230378,-0.975564,0.4466,0.38836,-0.11732
0.0916188,-0.065723,-0.985205,0.44632,0.39312,-0.12628
0.0896613,-0.0897326,-0.984226,0.44632,0.3913,-0.12264
0.0929034,-0.057883,-0.982639,0.4473,0.3941,-0.12824
0.0749193,-0.0107897,-0.995115,0.44828,0.39676,-0.11858
0.0607891,-0.000504746,-1.00027,0.45234,0.39088,-0.1225
0.0684965,-0.0280023,-0.99987,0.4529,0.399,-0.12292
0.0740018,-0.0508457,-0.995242,0.44744,0.40236,-0.12614
0.0725337,-0.0491313,-0.993343,0.44408,0.40418,-0.12782
0.0447625,-0.045098,-1.00348,0.44618,0.4039,-0.12404
0.0131987,-0.048232,-1.01892,0.4487,0.40992,-0.12684
-0.0049076,-0.00609978,-1.02816,0.448,0.40922,-0.12908
-0.0175086,0.0180888,-1.03105,0.44632,0.4109,-0.13286
0.0237812,0.0467048,-1.01312,0.4459,0.41398,-0.1253
0.0733901,0.0330017,-0.988073,0.44814,0.41692,-0.12908
0.0941268,-0.00710853,-0.976336,0.4473,0.4158,-0.12502
0.0979805,-0.0444069,-0.977087,0.4487,0.4214,-0.1253
0.0700257,-0.0736923,-1.01021,0.44982,0.41846,-0.12572
0.0440896,-0.0296027,-1.00231,0.4494,0.4228,-0.12166
0.0436614,0.00665558,-0.980353,0.44982,0.42532,-0.12656
0.0352811,-0.0116601,-0.997269,0.44772,0.42322,-0.11942
0.0289195,0.00934563,-1.01168,0.44814,0.42812,-0.12572
0.0210285,0.0169377,-1.01887,0.4487,0.42672,-0.12614
0.0194381,0.00285031,-1.02272,0.44268,0.42882,-0.12292
0.0166243,-0.029183,-1.0199,0.44562,0.42756,-0.13062
0.0264115,-0.0465127,-1.02024,0.44324,0.42756,-0.1288
0.0202945,-0.045596,-1.01588,0.4438,0.42882,-0.1274
0.00439025,-0.0357404,-1.00764,0.44632,0.43316,-0.12964
-0.0077826,-0.0367244,-1.01183,0.4529,0.43596,-0.12656
0.020478,-0.0321828,-1.01282,0.44828,0.43652,-0.13244
0.0361987,-0.0118436,-1.00412,0.44926,0.44058,-0.12866
0.0467199,0.0149862,-1.00023,0.44786,0.44184,-0.1281
0.0683742,0.0271815,-0.988732,0.4487,0.44436,-0.12516
0.0765098,0.0111374,-0.992732,0.4501,0.4473,-0.12446
0.0793236,0.0133432,-1.0057,0.44912,0.44646,-0.12334
0.0717997,0.0140145,-1.00611,0.44828,0.44758,-0.12222
0.0612784,0.0108874,-1.00724,0.44534,0.45178,-0.11844
0.0582199,0.0202572,-0.999038,0.44646,0.4522,-0.1218
0.0516135,-0.0149009,-0.970413,0.44604,0.4543,-0.12768
0.069047,-0.0216324,-0.964348,0.4466,0.45178,-0.119
0.0888661,-0.0331404,-0.966483,0.44604,0.4522,-0.11774
0.0930257,-0.0506557,-0.966375,0.44226,0.4564,-0.11928
0.0872145,-0.0418993,-0.970515,0.44324,0.45752,-0.11704
0.0706986,-0.0219381,-0.973462,0.44226,0.45738,-0.11592
0.0584034,0.00255684,-0.995496,0.441,0.45542,-0.1211
0.0471481,0.0296857,-1.00653,0.43862,0.45682,-0.12572
0.0216402,0.0375783,-1.0026,0.44422,0.45724,-0.12152
0.0350365,0.017126,-0.996836,0.43848,0.45864,-0.12544
0.052837,-0.00565213,-0.989613,0.4424,0.46186,-0.12194
0.0670284,-0.0144671,-0.989959,0.43526,0.462,-0.1253
0.0675178,-0.0136707,-0.989899,0.441,0.46326,-0.12754
