ax,ay,az
-0.0128174,-0.837158,-0.514038
-0.0153809,-0.83728,-0.513916
-0.0186768,-0.834961,-0.512573
-0.0146484,-0.836914,-0.512573
-0.0140991,-0.838318,-0.51532
-0.0170898,-0.836548,-0.515076
-0.0170898,-0.837646,-0.512939
-0.0141602,-0.839172,-0.513733
-0.0147705,-0.838196,-0.513611
-0.0145874,-0.837585,-0.514038
-0.0130005,-0.838135,-0.512634
-0.0152588,-0.836548,-0.512756
-0.0148315,-0.838684,-0.512817
-0.0140381,-0.837036,-0.513672
-0.0148315,-0.837158,-0.515503
-0.0167236,-0.837036,-0.514587
-0.0135498,-0.836426,-0.514099
-0.013916,-0.838379,-0.514526
-0.0150757,-0.839172,-0.514404
-0.0157471,-0.837158,-0.512817
-0.0124512,-0.83844,-0.513062
-0.0164795,-0.838196,-0.515259
-0.00177002,-0.836304,-0.51593
-0.0150146,-0.837524,-0.515076
-0.0145874,-0.835876,-0.529541
-0.0141602,-0.836548,-0.514343
-0.0166016,-0.837219,-0.514709
-0.0155029,-0.838867,-0.510864
-0.0144653,-0.836853,-0.513184
-0.012085,-0.835815,-0.513916
-0.0133057,-0.839783,-0.516113
-0.0147705,-0.833679,-0.512024
-0.0153198,-0.834778,-0.516724
-0.0148926,-0.835876,-0.513306
-0.0150146,-0.839294,-0.512024
-0.0151978,-0.838318,-0.510925
-0.0145264,-0.839172,-0.512695
-0.0151978,-0.838867,-0.513611
-0.0149536,-0.835815,-0.516174
-0.0136108,-0.836426,-0.51709
-0.0161133,-0.838196,-0.512695
-0.015625,-0.836975,-0.515747
-0.0151367,-0.838318,-0.516296
-0.0147705,-0.83429,-0.517883
-0.0129395,-0.836487,-0.513916
-0.0130005,-0.835144,-0.511414
-0.0152588,-0.83905,-0.51178
-0.012085,-0.840942,-0.51239
-0.0123291,-0.838501,-0.513367
-0.0178833,-0.838074,-0.514282
-0.0154419,-0.834778,-0.513367
-0.0127563,-0.839294,-0.516846
-0.0171509,-0.835999,-0.512695
-0.0157471,-0.839233,-0.516052
-0.000305176,-0.839111,-0.511597
-0.0134277,-0.838806,-0.512329
-0.0151978,-0.837769,-0.514099
-0.0155029,-0.83551,-0.515381
-0.000549316,-0.837891,-0.512756
-0.0158081,-0.836548,-0.514648
-0.0158691,-0.8396,-0.529846
-0.0148926,-0.837952,-0.516357
-0.0123291,-0.836548,-0.515869
-0.0132446,-0.892395,-0.411255
-0.0148315,-0.895996,-0.411438
-0.0166626,-0.893433,-0.410156
-0.0146484,-0.892944,-0.407288
-0.0159912,-0.893677,-0.407043
-0.0144653,-0.893799,-0.411865
-0.013855,-0.893738,-0.411011
-0.0150146,-0.892639,-0.409546
-0.0147705,-0.892456,-0.410828
-0.015625,-0.895996,-0.410034
-0.0131836,-0.894409,-0.408203
-0.0154419,-0.894714,-0.407776
-0.0159302,-0.895874,-0.411316
-0.013916,-0.894287,-0.410156
-0.0128174,-0.894043,-0.410156
-0.0123901,-0.893555,-0.411316
-0.0139771,-0.894897,-0.409912
-0.0171509,-0.894897,-0.409546
-0.0168457,-0.895813,-0.410889
-0.0123901,-0.891602,-0.410706
-0.0126343,-0.892212,-0.411072
-0.015686,-0.893433,-0.411865
-0.0136719,-0.893799,-0.41095
-0.0132446,-0.894043,-0.409912
-0.0147705,-0.893311,-0.410461
-0.0150146,-0.893494,-0.411438
-0.0149536,-0.893372,-0.413147
-0.0012207,-0.891968,-0.413757
-0.0148926,-0.893005,-0.410156
-0.015686,-0.894409,-0.408081
-0.0141602,-0.8927,-0.410706
-0.0134888,-0.895935,-0.408936
-0.0145874,-0.893372,-0.410217
-0.0128784,-0.894775,-0.410645
-0.0144653,-0.894287,-0.410889
-0.0112915,-0.893311,-0.41156
-0.0154419,-0.891357,-0.412231
-0.0140991,-0.891235,-0.412048
-0.0142822,-0.894287,-0.410217
-0.0144653,-0.895569,-0.408875
-0.012085,-0.896362,-0.40863
-0.0150757,-0.893494,-0.411865
-0.0135498,-0.8927,-0.412476
-0.0152588,-0.892639,-0.41156
-0.015686,-0.894226,-0.411194
-0.0154419,-0.894531,-0.409729
-0.0146484,-0.894165,-0.409851
-0.0130615,-0.895874,-0.41272
-0.0145264,-0.894043,-0.412415
-0.0157471,-0.894043,-0.410095
-0.0140991,-0.896118,-0.407654
-0.0149536,-0.893127,-0.411499
-0.0133667,-0.892578,-0.411194
-0.0150757,-0.894897,-0.413025
-0.0151978,-0.893433,-0.41217
-0.0157471,-0.894409,-0.410767
-0.0130005,-0.896301,-0.409851
-0.0155029,-0.893066,-0.409058
-0.0177612,-0.895569,-0.412109
-0.0169678,-0.894531,-0.410645
-0.0136719,-0.893494,-0.413452
-0.0125732,-0.891541,-0.41333
-0.0159302,-0.893616,-0.411194
-0.0151367,-0.897034,-0.408997
-0.015625,-0.893799,-0.411804
-0.0155029,-0.893555,-0.413757
-0.0141602,-0.893188,-0.412231
-0.0167236,-0.895447,-0.409302
-0.0151978,-0.896362,-0.410522
-0.013855,-0.894348,-0.41272
-0.0152588,-0.895447,-0.410645
-0.0149536,-0.891235,-0.416565
-0.0159912,-0.891052,-0.412842
-0.0123901,-0.895081,-0.409546
-0.0149536,-0.895081,-0.410095
-0.013855,-0.894348,-0.407776
-0.010376,-0.894653,-0.413452
-0.013855,-0.892334,-0.410156
-0.0158691,-0.893677,-0.413574
-0.0145874,-0.893433,-0.411621
-0.013855,-0.895874,-0.409424
-0.0130005,-0.892578,-0.410706
-0.0300293,-0.8927,-0.411255
-0.0164795,-0.894287,-0.410828
-0.0140381,-0.893555,-0.410645
-0.0144653,-0.894287,-0.413513
-0.0159912,-0.893982,-0.412598
-0.0143433,-0.897949,-0.408752
-0.00012207,-0.894287,-0.410828
-0.0161133,-0.892029,-0.411377
-0.0169067,-0.89093,-0.412598
-0.0155029,-0.892517,-0.41217
-0.0159912,-0.894165,-0.408264
-0.0136719,-0.893433,-0.40979
-0.0109253,-0.894775,-0.411194
-0.0136719,-0.894897,-0.411011
-0.0171509,-0.890869,-0.412781
-0.012085,-0.89093,-0.411743
-0.0137939,-0.894775,-0.412109
-0.0146484,-0.895264,-0.409302
-0.0245361,-0.991089,0.0115356
-0.0233154,-0.991943,0.00994873
-0.0217285,-0.993774,0.00817871
-0.0209351,-0.989258,0.00964355
-0.0205078,-0.98877,0.0098877
-0.019104,-0.988708,0.0100708
-0.0182495,-0.98938,0.00854492
-0.0177002,-0.989807,0.00878906
-0.0186157,-0.98938,0.0088501
-0.0198975,-0.991333,0.0111084
-0.0206909,-0.989502,0.0103149
-0.0255127,-0.991394,0.0112915
-0.0249023,-0.990051,0.0088501
-0.0232544,-0.989136,0.00982666
-0.0249634,-0.987915,0.0106201
-0.0247192,-0.989746,0.00872803
-0.0236816,-0.988525,0.0090332
-0.0230713,-0.988037,0.00958252
-0.0195923,-0.987305,0.0101929
-0.0202637,-0.988037,0.0088501
-0.0178223,-0.98761,0.00982666
-0.0163574,-0.989319,0.00720215
-0.0194092,-0.988953,0.0108032
-0.0206299,-0.990784,0.00750732
-0.0195312,-0.989929,0.00866699
-0.0223999,-0.990662,0.00823975
-0.0264893,-0.991577,0.0111084
-0.0250854,-0.989136,0.00897217
-0.0291748,-0.990234,0.00994873
-0.0262451,-0.991882,0.00970459
-0.0289917,-0.992798,0.00750732
-0.026062,-0.989868,0.00964355
-0.0256958,-0.990723,0.00689697
-0.0219116,-0.988647,0.00933838
-0.0212402,-0.988159,0.00891113
-0.0202026,-0.990051,0.00579834
-0.0189819,-0.989014,0.0108643
-0.0133057,-0.988953,0.0115356
-0.0164795,-0.988892,0.0106812
-0.0145874,-0.989441,0.00787354
-0.0161133,-0.990662,0.00787354
-0.0185547,-0.989319,0.00689697
-0.0181274,-0.989197,0.0101929
-0.0209961,-0.990967,0.0100098
-0.0228271,-0.991333,0.0118408
-0.0239258,-0.990845,0.0116577
-0.0250244,-0.989868,0.0112915
-0.0292358,-0.993286,0.0126343
-0.0261841,-0.992249,0.012085
-0.026123,-0.989685,0.0115967
-0.0258789,-0.990356,0.0101929
-0.024231,-0.989502,0.010376
-0.0221558,-0.988831,0.00915527
-0.0220947,-0.988342,0.00762939
-0.020752,-0.989136,0.00933838
-0.0175171,-0.989197,0.0090332
-0.0181885,-0.988892,0.00891113
-0.0196533,-0.983459,0.00793457
-0.015625,-0.991089,0.00775146
-0.0186768,-0.990295,0.0113525
-0.0170288,-0.991821,0.0113525
-0.0150146,-0.991089,0.0113525
-0.0175171,-0.989624,0.00811768
-0.0228882,-0.989807,0.010437
-0.0258179,-0.989929,0.00549316
-0.0269165,-0.988037,0.00665283
-0.0267944,-0.987732,0.00830078
-0.0272217,-0.990723,0.00775146
-0.0285034,-0.990845,0.00610352
-0.0289917,-0.988586,0.012207
-0.0264893,-0.987976,0.00762939
-0.0257568,-0.988708,0.00512695
-0.0205078,-0.988464,0.00262451
-0.0177002,-0.988037,0.00817871
-0.0164185,-0.98645,0.0043335
-0.0170288,-0.987305,0.00439453
-0.0178833,-0.988892,0.00567627
-0.0166626,-0.986145,0.00604248
-0.015625,-0.987915,0.00799561
-0.0212402,-0.989014,0.00775146
-0.022644,-0.989502,0.00646973
-0.0244751,-0.989746,0.0115967
-0.0239258,-0.989746,0.00714111
-0.026062,-0.991333,0.00970459
-0.0256958,-0.989319,0.0110474
-0.0251465,-0.990601,0.00952148
-0.026001,-0.988403,0.00921631
-0.0248413,-0.990234,0.0103149
-0.0250244,-0.99231,0.0088501
-0.0215454,-0.989807,0.00939941
-0.0219727,-0.990784,0.00982666
-0.0214233,-0.990967,0.00750732
-0.0230103,-0.991028,0.0100098
-0.0214233,-0.989624,0.0102539
-0.0221558,-0.988831,0.00933838
-0.0220337,-0.990662,0.00665283
-0.0228271,-0.988892,0.00695801
-0.0240479,-0.992004,0.00518799
-0.0229492,-0.98938,0.0078125
-0.0206299,-0.990051,0.00909424
-0.0679932,-0.875183,0.47229
-0.0651855,-0.878723,0.473145
-0.0656128,-0.881592,0.470093
-0.0646973,-0.881897,0.465942
-0.0666504,-0.879944,0.466248
-0.0698242,-0.878906,0.466675
-0.0681763,-0.878662,0.465393
-0.0671997,-0.874023,0.467163
-0.0651855,-0.875793,0.468872
-0.0636597,-0.877869,0.471008
-0.059082,-0.880676,0.471619
-0.0609741,-0.878174,0.469666
-0.0631104,-0.875,0.46991
-0.0658569,-0.888672,0.466614
-0.0644531,-0.873047,0.463196
-0.0633545,-0.872253,0.462891
-0.0630493,-0.876648,0.463806
-0.0631714,-0.879883,0.463745
-0.0599365,-0.884033,0.465698
-0.0601807,-0.879944,0.465393
-0.0614014,-0.87738,0.466736
-0.0631104,-0.875793,0.469666
-0.0641479,-0.875122,0.468201
-0.0644531,-0.881226,0.467896
-0.0653687,-0.880981,0.466431
-0.0622559,-0.8797,0.468811
-0.0613403,-0.879517,0.469482
-0.0629272,-0.876892,0.471008
-0.0641479,-0.876831,0.474548
-0.0670166,-0.876099,0.46991
-0.0671997,-0.877197,0.468506
-0.0685425,-0.874573,0.483948
-0.067749,-0.871826,0.466858
-0.071167,-0.875122,0.465088
-0.0705566,-0.874817,0.463013
-0.0670166,-0.881348,0.463623
-0.0639648,-0.880737,0.464661
-0.0662842,-0.88269,0.466919
-0.067688,-0.879333,0.469666
-0.071106,-0.859497,0.467896
-0.0715332,-0.872314,0.468811
-0.0697021,-0.873169,0.469177
-0.0680542,-0.877441,0.46814
-0.0649414,-0.878052,0.468201
-0.0654907,-0.88147,0.468506
-0.0635986,-0.878662,0.468872
-0.0650635,-0.878296,0.472961
-0.0630493,-0.877258,0.466614
-0.0633545,-0.87854,0.467529
-0.0605469,-0.873047,0.467346
-0.059082,-0.874878,0.470154
-0.0611572,-0.876709,0.467957
-0.0637207,-0.875549,0.464539
-0.0632935,-0.877563,0.465149
-0.0621948,-0.880127,0.461182
-0.0631714,-0.87854,0.461243
-0.0651245,-0.877502,0.46167
-0.0664673,-0.874634,0.463745
-0.0675049,-0.874939,0.464111
-0.0697632,-0.875,0.469666
-0.0672607,-0.874329,0.471313
-0.0646362,-0.877563,0.472412
-0.0643921,-0.879761,0.472595
-0.0648193,-0.881226,0.470764
-0.064209,-0.879639,0.467896
-0.0668335,-0.880249,0.467407
-0.0723267,-0.879944,0.470825
-0.0741577,-0.880676,0.47229
-0.0742798,-0.88031,0.473999
-0.0721436,-0.882385,0.47168
-0.0665283,-0.884644,0.469482
-0.0667114,-0.884033,0.468872
-0.065918,-0.878723,0.46759
-0.0667725,-0.872742,0.467041
-0.0666504,-0.868225,0.465698
-0.0646973,-0.868713,0.464233
-0.0594482,-0.869202,0.46698
-0.0581665,-0.874146,0.463501
-0.0521851,-0.874268,0.464294
-0.0552979,-0.876648,0.466614
-0.0610962,-0.873657,0.467346
-0.0690918,-0.869812,0.471069
-0.0739136,-0.869873,0.467041
-0.0723877,-0.87085,0.466492
-0.0701294,-0.876587,0.467773
-0.0682373,-0.880371,0.464905
-0.0617676,-0.887207,0.466553
-0.0654907,-0.895203,0.467896
-0.0687866,-0.890259,0.46875
-0.0723877,-0.881775,0.471252
-0.0762329,-0.872681,0.47168
-0.0774536,-0.868896,0.467773
-0.0737915,-0.871277,0.469543
-0.0650024,-0.879456,0.465881
-0.0588989,-0.880615,0.466675
-0.059021,-0.881958,0.46759
-0.0581055,-0.875549,0.469604
-0.0602417,-0.871399,0.468567
-0.0603638,-0.86853,0.468445
-0.059021,-0.872009,0.470947
0.00439453,-0.717285,0.707764
0.00500488,-0.717224,0.708069
0.00994873,-0.713989,0.704895
0.0170898,-0.71051,0.703796
0.0172729,-0.703552,0.707031
0.0227661,-0.701294,0.704956
0.0184326,-0.701172,0.70459
0.019165,-0.7052,0.718262
0.0222168,-0.709717,0.701599
0.0177002,-0.712708,0.70166
0.0168457,-0.712158,0.701904
0.0145874,-0.712585,0.698853
0.0136719,-0.71582,0.698914
0.0136108,-0.711609,0.700989
0.0144043,-0.712769,0.70343
0.00952148,-0.711975,0.704956
0.00897217,-0.713501,0.706177
0.00561523,-0.712402,0.703674
0.00463867,-0.710999,0.70343
0.00360107,-0.709839,0.703979
0.00732422,-0.706909,0.705322
0.00970459,-0.706909,0.703918
0.0101318,-0.712769,0.703064
0.00964355,-0.714111,0.71875
0.0132446,-0.713867,0.70166
0.0150146,-0.713501,0.705322
0.015564,-0.714294,0.704224
0.0308838,-0.712158,0.703735
0.0176392,-0.708496,0.704651
0.017334,-0.70636,0.706421
0.0137939,-0.707153,0.705811
0.0132446,-0.706909,0.70343
0.0101929,-0.708069,0.701355
0.0102539,-0.709595,0.702698
0.00927734,-0.710815,0.702698
0.0105591,-0.712097,0.70813
0.0106201,-0.711853,0.70752
0.00927734,-0.718262,0.705994
0.0137939,-0.717407,0.703125
0.0116577,-0.711792,0.703491
0.0123901,-0.710327,0.699768
0.0127563,-0.708618,0.7005
0.0135498,-0.707642,0.700073
0.0101929,-0.70874,0.703491
0.00915527,-0.70874,0.70459
0.0067749,-0.71228,0.705872
0.00823975,-0.715393,0.70636
0.010376,-0.714905,0.705811
0.0102539,-0.712219,0.705994
0.00805664,-0.705688,0.704712
0.0100098,-0.701904,0.703003
0.0103149,-0.703979,0.701111
0.0098877,-0.706543,0.699402
0.00952148,-0.710999,0.696899
0.0113525,-0.710571,0.697937
0.0114136,-0.709778,0.698853
0.0139771,-0.708496,0.700684
0.0132446,-0.706787,0.704773
0.0128784,-0.708862,0.704651
0.0124512,-0.718323,0.707275
0.0140991,-0.723267,0.704773
0.0125122,-0.722351,0.707214
0.0109253,-0.718872,0.707397
0.0146484,-0.709839,0.707886
0.0161133,-0.708923,0.704834
0.0178833,-0.708069,0.701782
0.0167236,-0.708252,0.702881
0.0140381,-0.708557,0.70459
0.0115967,-0.71051,0.707458
0.0109863,-0.706909,0.704529
0.0123291,-0.706421,0.70575
0.012207,-0.705017,0.704346
0.0120239,-0.704529,0.702515
0.0126953,-0.705811,0.702209
0.0106812,-0.712036,0.699768
0.0131836,-0.718933,0.698364
0.0142822,-0.723755,0.703369
0.0142822,-0.726379,0.708191
0.00952148,-0.723022,0.711365
0.00811768,-0.718445,0.708374
0.00701904,-0.712952,0.706543
0.010498,-0.707825,0.687988
0.0106812,-0.701111,0.69812
0.0109863,-0.696289,0.695801
0.0148926,-0.694702,0.697876
0.0126953,-0.697021,0.696716
0.0136719,-0.708923,0.696289
0.0147705,-0.717346,0.699524
0.0126343,-0.726501,0.705627
0.0115356,-0.724731,0.707703
0.00994873,-0.723328,0.709473
0.010376,-0.716187,0.707764
0.0116577,-0.707031,0.703247
0.0163574,-0.702637,0.703735
0.0184937,-0.700195,0.703857
0.019165,-0.697998,0.699463
0.0150146,-0.70459,0.698853
0.0108032,-0.710815,0.696533
0.010437,-0.717651,0.699341
0.00927734,-0.717407,0.701355
0.00488281,-0.56781,0.823425
0.00280762,-0.566711,0.821106
0.00622559,-0.566101,0.825745
0.00494385,-0.565796,0.828735
0.00653076,-0.564941,0.824707
0.00622559,-0.564453,0.842773
0.00830078,-0.56665,0.82489
0.0100098,-0.567932,0.824585
0.012146,-0.565796,0.825317
0.0139771,-0.5672,0.826538
0.0135498,-0.571106,0.82666
0.0148315,-0.569946,0.82428
0.0128174,-0.571045,0.825562
0.0137329,-0.574524,0.832214
0.0148926,-0.574829,0.833374
0.0150146,-0.575989,0.835815
0.0124512,-0.570984,0.836731
0.0125732,-0.568542,0.835144
0.00585938,-0.566162,0.828796
0.00842285,-0.565674,0.829285
0.00891113,-0.562927,0.828186
0.00518799,-0.561096,0.824097
0.00567627,-0.563599,0.824829
0.00683594,-0.56488,0.821228
0.00708008,-0.567261,0.820618
0.00622559,-0.566895,0.817261
0.00762939,-0.5672,0.817749
0.00891113,-0.570801,0.820129
0.00848389,-0.575562,0.824646
0.0148315,-0.590881,0.830139
0.012146,-0.578857,0.83551
0.0119019,-0.576843,0.835938
0.00823975,-0.57251,0.83252
0.00518799,-0.568726,0.831787
0.00720215,-0.559814,0.82666
0.00524902,-0.554382,0.822205
0.00646973,-0.551392,0.822815
0.00598145,-0.557434,0.821045
0.00854492,-0.565002,0.82251
0.00964355,-0.574219,0.828979
0.0105591,-0.577698,0.8302
0.0065918,-0.579712,0.831421
0.003479,-0.578796,0.829834
0.00793457,-0.569946,0.826538
0.0119019,-0.564636,0.822571
0.0115967,-0.56012,0.819214
0.0128784,-0.558289,0.820068
0.00915527,-0.55957,0.816956
0.00872803,-0.564941,0.814209
0.00848389,-0.566833,0.815186
0.00964355,-0.56488,0.819885
0.00817871,-0.564575,0.821472
0.00598145,-0.568054,0.823608
0.00146484,-0.569702,0.825317
0.00531006,-0.575684,0.831421
0.00714111,-0.576416,0.833679
0.00787354,-0.575256,0.832031
0.00915527,-0.573242,0.832886
0.0151367,-0.567444,0.835205
0.020752,-0.56665,0.831726
0.0209961,-0.563232,0.830933
0.0214233,-0.562866,0.831177
0.0176392,-0.564819,0.831177
0.0164795,-0.566589,0.828125
0.0140991,-0.566223,0.825012
0.0105591,-0.568909,0.82605
0.00616455,-0.568481,0.82135
0.0020752,-0.568359,0.820496
0.0022583,-0.568726,0.8255
0.00256348,-0.569092,0.826904
-0.00012207,-0.567688,0.825562
0.0055542,-0.566895,0.826294
0.00634766,-0.548218,0.824463
0.00866699,-0.563599,0.822205
0.0109253,-0.567444,0.821167
0.0130615,-0.569702,0.825256
0.0174561,-0.57196,0.827881
0.0196533,-0.574585,0.829041
0.0180664,-0.573547,0.829956
0.0150146,-0.572144,0.828369
0.0117188,-0.569763,0.824097
0.0124512,-0.565613,0.824646
0.00994873,-0.565186,0.824768
0.00909424,-0.566101,0.823608
0.00787354,-0.566833,0.82373
0.00317383,-0.57135,0.821594
0.000549316,-0.568359,0.818298
0.00427246,-0.564087,0.81842
0.00262451,-0.557617,0.820435
0.00244141,-0.556946,0.824097
0.00482178,-0.5578,0.823425
0.00701904,-0.56012,0.825012
0.00714111,-0.565369,0.827698
0.0127563,-0.567322,0.84375
0.0112305,-0.571106,0.828857
0.0134277,-0.573242,0.829102
0.0124512,-0.572083,0.827271
0.0140991,-0.574341,0.830017
0.0131836,-0.572815,0.830566
0.0114746,-0.57251,0.82666
-0.0125732,-0.417664,0.913879
-0.0171509,-0.426941,0.917603
-0.00958252,-0.425171,0.911743
-0.024292,-0.424927,0.91803
-0.0123901,-0.422913,0.921204
-0.0101929,-0.420227,0.919617
-0.00866699,-0.420227,0.929138
-0.00543213,-0.414185,0.92981
-0.00720215,-0.414978,0.925964
-0.00183105,-0.415649,0.924133
-0.00164795,-0.413452,0.922852
-0.000366211,-0.40979,0.922302
-0.000427246,-0.411682,0.923889
-0.00152588,-0.413452,0.920654
-0.0022583,-0.416016,0.920166
-0.000854492,-0.417542,0.92572
-0.00195312,-0.419128,0.924072
-0.0020752,-0.418457,0.922546
-0.00579834,-0.418396,0.920715
-0.0078125,-0.416809,0.918091
-0.00701904,-0.413147,0.914062
-0.00866699,-0.410889,0.910767
-0.00732422,-0.404785,0.90979
-0.00469971,-0.407654,0.910278
-0.00842285,-0.412476,0.910583
-0.0111694,-0.417786,0.914368
-0.013916,-0.424622,0.919128
-0.0165405,-0.429443,0.924622
-0.0180054,-0.433289,0.92218
-0.0172119,-0.431274,0.917664
-0.0164795,-0.429688,0.918213
-0.00994873,-0.421997,0.914429
-0.00799561,-0.411743,0.910278
-0.00756836,-0.419189,0.910645
-0.00848389,-0.40332,0.907349
-0.00769043,-0.402405,0.907593
-0.00317383,-0.401306,0.91156
-0.00366211,-0.404907,0.915161
-0.00219727,-0.405273,0.920044
-0.0057373,-0.409729,0.92334
-0.00799561,-0.414795,0.923584
-0.0101929,-0.419983,0.919617
-0.0108032,-0.418579,0.917603
-0.0125122,-0.417419,0.915222
-0.00701904,-0.418274,0.917358
-0.00830078,-0.425171,0.914124
-0.00518799,-0.429932,0.922241
-0.003479,-0.42749,0.925903
-0.00506592,-0.425354,0.930542
-0.00689697,-0.423523,0.932373
-0.00872803,-0.420288,0.926758
-0.0100708,-0.416382,0.921814
-0.00628662,-0.411865,0.920166
-0.00549316,-0.408081,0.91864
-0.00549316,-0.408203,0.916626
-0.00921631,-0.410767,0.914856
-0.0106812,-0.414795,0.915894
-0.0105591,-0.417114,0.911255
-0.0136719,-0.41864,0.911316
-0.0115967,-0.420044,0.91449
-0.00891113,-0.41626,0.912354
-0.00811768,-0.412354,0.910461
-0.00848389,-0.40979,0.910889
-0.00421143,-0.410156,0.911499
-0.00115967,-0.413208,0.916748
-0.00280762,-0.417053,0.921997
-0.00756836,-0.416321,0.927917
-0.00634766,-0.417419,0.933167
-0.0106201,-0.418396,0.92804
-0.013855,-0.417603,0.926453
-0.0140381,-0.418213,0.921021
-0.0114136,-0.414856,0.917725
-0.00976562,-0.411743,0.918457
-0.0134888,-0.406677,0.911438
-0.0127563,-0.404541,0.910034
-0.0124512,-0.403809,0.903076
-0.00793457,-0.408081,0.906921
-0.0067749,-0.418213,0.906006
-0.00726318,-0.423096,0.909302
-0.00653076,-0.4245,0.918213
-0.00585938,-0.425781,0.92395
-0.00653076,-0.427856,0.925537
-0.00549316,-0.426392,0.924683
-0.00628662,-0.419617,0.927429
-0.00140381,-0.414856,0.924744
-0.00140381,-0.40979,0.926025
-0.00280762,-0.407043,0.92218
-0.00457764,-0.405029,0.919373
-0.00769043,-0.405396,0.916504
-0.0090332,-0.409485,0.91748
-0.0114136,-0.415466,0.915161
-0.0123291,-0.421692,0.917664
-0.0129395,-0.42218,0.917847
-0.00927734,-0.425415,0.918762
-0.0100708,-0.425232,0.919434
-0.00866699,-0.415405,0.921265
-0.00817871,-0.408203,0.922241
-0.00878906,-0.407593,0.920898
-0.00524902,-0.408447,0.918762
-0.00335693,-0.410339,0.921387
-0.0292358,-0.079895,1.00726
-0.0270996,-0.09021,1.00836
-0.0272217,-0.0912476,1.00964
-0.0291748,-0.0899658,1.01025
-0.0296631,-0.088623,1.0119
-0.0460815,-0.090332,1.00854
-0.036499,-0.0898438,1.00116
-0.0366211,-0.0865479,0.997192
-0.038147,-0.0869751,0.996582
-0.0355225,-0.0846558,0.994995
-0.0365601,-0.0930786,0.995789
-0.0318604,-0.101196,1.00122
-0.0258179,-0.106262,1.01599
-0.0221558,-0.107544,1.02368
-0.0238037,-0.10553,1.02582
-0.027771,-0.104797,1.02087
-0.0293579,-0.100769,1.01697
-0.0298462,-0.0969238,1.00879
-0.0299683,-0.0889282,1.00952
-0.0304565,-0.0830078,1.00684
-0.0297241,-0.0768433,1.00555
-0.0302124,-0.0767822,1.00623
-0.015686,-0.0841064,1.00476
-0.0272827,-0.0906982,1.00769
-0.0283203,-0.0971069,1.01471
-0.0261841,-0.0992432,1.01636
-0.0248413,-0.0995483,1.01575
-0.02771,-0.100159,1.01471
-0.0258179,-0.10022,1.01428
-0.0238037,-0.103088,1.01007
-0.022522,-0.101501,1.00922
-0.0205688,-0.0982056,1.00562
-0.0231934,-0.0916138,1.00555
-0.0251465,-0.0837402,1.00397
-0.0297241,-0.0795288,0.999939
-0.0352173,-0.0800781,0.997131
-0.0362549,-0.0856323,0.997986
-0.0349731,-0.0913696,1.00079
-0.0356445,-0.0930176,1.00726
-0.0350952,-0.0979614,1.01135
-0.0330811,-0.100891,1.0116
-0.0321655,-0.0998535,1.01495
-0.0442505,-0.0963745,1.01178
-0.0322876,-0.0927734,1.01086
-0.0343018,-0.0930176,1.00787
-0.0375366,-0.0917358,1.0069
-0.034668,-0.0901489,1.00641
-0.0374756,-0.0939941,1.005
-0.03479,-0.095459,1.00708
-0.0334473,-0.0934448,1.0083
-0.0310669,-0.0936279,1.00891
-0.0168457,-0.0922852,1.00751
-0.0292358,-0.0980225,1.0072
-0.0289917,-0.097229,1.00739
-0.020752,-0.101257,1.01318
-0.0177002,-0.104919,1.01593
-0.0181885,-0.106323,1.01758
-0.0177002,-0.105774,1.01276
-0.0211182,-0.100708,1.00885
-0.0234375,-0.0923462,1.00476
-0.0250244,-0.0827637,1.00055
-0.0298462,-0.0787354,0.998291
-0.0314331,-0.0812378,0.996887
-0.0334473,-0.0840454,1.00012
-0.0254517,-0.0901489,1.00745
-0.0258789,-0.0939331,1.01288
-0.026062,-0.0988159,1.02222
-0.0287476,-0.102783,1.01758
-0.0298462,-0.107666,1.01569
-0.0313721,-0.111755,1.01086
-0.0302124,-0.103882,1.00562
-0.0320435,-0.0985107,1.00543
-0.0299072,-0.0932007,1.00348
-0.0274658,-0.0859375,1.00153
-0.0310059,-0.081665,1.00073
-0.0283813,-0.0803223,0.999756
-0.0311279,-0.0824585,1.00171
-0.0307617,-0.0835571,1.00134
-0.0307007,-0.0911255,1.00269
-0.0284424,-0.093811,1.00916
-0.0463257,-0.101196,1.0119
-0.0359497,-0.106445,1.01367
-0.0372925,-0.105713,1.01691
